id,name,role,stake,sent_bodies_messages,sent_bodies_bytes,sent_announcements_messages,sent_announcements_bytes,sent_requests_messages,sent_requests_bytes,sent_bytes,sent_mean_mbit_s,sent_peak_1s_mbit_s,sent_peak_window_start_s,received_bodies_messages,received_bodies_bytes,received_announcements_messages,received_announcements_bytes,received_requests_messages,received_requests_bytes,received_bytes,received_mean_mbit_s,received_peak_1s_mbit_s,received_peak_window_start_s
1297,node-816,relay,0,284901,26780694,0,0,0,0,26780694,0.53561388,10.604704,67,308096,28961024,0,0,0,0,28961024,0.5792204799999999,11.476272,67
1298,node-817,relay,0,222439,20909266,0,0,0,0,20909266,0.41818531999999997,8.280272,67,371777,34947038,0,0,0,0,34947038,0.6989407599999999,13.8556,67
1299,node-818,relay,0,240522,22609068,0,0,0,0,22609068,0.45218136000000003,8.95256,67,379453,35668582,0,0,0,0,35668582,0.71337164,14.136848,67
1300,node-819,relay,0,248561,23364734,0,0,0,0,23364734,0.46729467999999996,9.251856,67,334863,31477122,0,0,0,0,31477122,0.62954244,12.474176,67
1301,node-82,relay,0,276737,26013278,0,0,0,0,26013278,0.52026556,10.303904,67,312445,29369830,0,0,0,0,29369830,0.5873966,11.63344,67
1302,node-820,relay,0,204575,19230050,0,0,0,0,19230050,0.38460099999999997,7.616256,67,344052,32340888,0,0,0,0,32340888,0.64681776,12.81032,67
1303,node-821,relay,0,266600,25060400,0,0,0,0,25060400,0.501208,9.924896,67,245075,23037050,0,0,0,0,23037050,0.460741,9.130032,67
1304,node-822,relay,0,276368,25978592,0,0,0,0,25978592,0.51957184,10.288864,67,325659,30611946,0,0,0,0,30611946,0.61223892,12.126752,67
1305,node-823,relay,0,301681,28358014,0,0,0,0,28358014,0.56716028,11.228112,67,343261,32266534,0,0,0,0,32266534,0.64533068,12.799792,67
1306,node-824,relay,0,266756,25075064,0,0,0,0,25075064,0.50150128,9.93392,67,298967,28102898,0,0,0,0,28102898,0.56205796,11.142384,67
1307,node-825,relay,0,258197,24270518,0,0,0,0,24270518,0.48541036,9.609056,67,335042,31493948,0,0,0,0,31493948,0.62987896,12.47568,67
1308,node-826,relay,0,258363,24286122,0,0,0,0,24286122,0.48572244,9.618832,67,343914,32327916,0,0,0,0,32327916,0.64655832,12.805808,67
1309,node-827,relay,0,293874,27624156,0,0,0,0,27624156,0.55248312,10.940096,67,430709,40486646,0,0,0,0,40486646,0.80973292,16.023616,67
1310,node-828,relay,0,320992,30173248,0,0,0,0,30173248,0.60346496,11.952288,67,333523,31351162,0,0,0,0,31351162,0.62702324,12.412512,67
1311,node-829,relay,0,267502,25145188,0,0,0,0,25145188,0.50290376,9.957984,67,325879,30632626,0,0,0,0,30632626,0.6126525199999999,12.13352,67
1312,node-83,relay,0,267369,25132686,0,0,0,0,25132686,0.50265372,9.955728,67,401667,37756698,0,0,0,0,37756698,0.75513396,14.954272,67
1313,node-830,relay,0,258498,24298812,0,0,0,0,24298812,0.48597624000000006,9.624096,67,325503,30597282,0,0,0,0,30597282,0.61194564,12.12224,67
1314,node-831,relay,0,266797,25078918,0,0,0,0,25078918,0.50157836,9.932416,67,334979,31488026,0,0,0,0,31488026,0.62976052,12.471168,67
1315,node-832,relay,0,221808,20849952,0,0,0,0,20849952,0.41699904,8.255456,67,281930,26501420,0,0,0,0,26501420,0.5300284,10.491152,67
1316,node-833,relay,0,282433,26548702,0,0,0,0,26548702,0.5309740399999999,10.51672,67,307763,28929722,0,0,0,0,28929722,0.57859444,11.461232,67
1317,node-834,relay,0,249196,23424424,0,0,0,0,23424424,0.46848848,9.278176,67,387565,36431110,0,0,0,0,36431110,0.7286221999999999,14.430128,67
1318,node-835,relay,0,328728,30900432,0,0,0,0,30900432,0.61800864,12.240304,67,386948,36373112,0,0,0,0,36373112,0.7274622399999999,14.399296,67
1319,node-836,relay,0,320532,30130008,0,0,0,0,30130008,0.60260016,11.93424,67,353026,33184444,0,0,0,0,33184444,0.66368888,13.144208,67
1320,node-837,relay,0,415124,39021656,0,0,0,0,39021656,0.78043312,15.454352,67,279413,26264822,0,0,0,0,26264822,0.52529644,10.412192,67
1321,node-838,relay,0,308585,29006990,0,0,0,0,29006990,0.5801398,11.483792,67,288667,27134698,0,0,0,0,27134698,0.54269396,10.74232,67
1322,node-839,relay,0,381014,35815316,0,0,0,0,35815316,0.71630632,14.18272,67,412925,38814950,0,0,0,0,38814950,0.7762990000000001,15.376896,67
1323,node-84,relay,0,320965,30170710,0,0,0,0,30170710,0.6034142,11.952288,67,303518,28530692,0,0,0,0,28530692,0.5706138399999999,11.301056,67
1324,node-840,relay,0,397544,37369136,0,0,0,0,37369136,0.74738272,14.801616,67,333431,31342514,0,0,0,0,31342514,0.62685028,12.41176,67
1325,node-841,relay,0,335044,31494136,0,0,0,0,31494136,0.62988272,12.47192,67,352210,33107740,0,0,0,0,33107740,0.6621548,13.11488,67
1326,node-842,relay,0,372526,35017444,0,0,0,0,35017444,0.70034888,13.869888,67,350510,32947940,0,0,0,0,32947940,0.6589588000000001,13.0472,67
1327,node-843,relay,0,265345,24942430,0,0,0,0,24942430,0.49884860000000003,9.87752,67,367571,34551674,0,0,0,0,34551674,0.69103348,13.684896,67
1328,node-844,relay,0,523057,49167358,0,0,0,0,49167358,0.98334716,19.473792,67,278898,26216412,0,0,0,0,26216412,0.52432824,10.399408,67
1329,node-845,relay,0,512995,48221530,0,0,0,0,48221530,0.9644306,19.102304,67,368787,34665978,0,0,0,0,34665978,0.6933195600000001,13.730768,67
1330,node-846,relay,0,550071,51706674,0,0,0,0,51706674,1.03413348,20.48448,67,306433,28804702,0,0,0,0,28804702,0.57609404,11.403328,67
1331,node-847,relay,0,584528,54945632,0,0,0,0,54945632,1.09891264,21.765888,67,352749,33158406,0,0,0,0,33158406,0.66316812,13.129168,67
1332,node-848,relay,0,549873,51688062,0,0,0,0,51688062,1.03376124,20.473952,67,278299,26160106,0,0,0,0,26160106,0.52320212,10.370832,67
1333,node-849,relay,0,495868,46611592,0,0,0,0,46611592,0.93223184,18.460096,67,325096,30559024,0,0,0,0,30559024,0.61118048,12.112464,67
1334,node-85,relay,0,258883,24335002,0,0,0,0,24335002,0.48670004,9.639136,67,267810,25174140,0,0,0,0,25174140,0.5034828,9.97152,67
1335,node-850,relay,0,513615,48279810,0,0,0,0,48279810,0.9655961999999999,19.122608,67,357847,33637618,0,0,0,0,33637618,0.67275236,13.326944,67
1336,node-851,relay,0,257899,24242506,0,0,0,0,24242506,0.48485012,9.598528,67,326579,30698426,0,0,0,0,30698426,0.61396852,12.157584,67
1337,node-852,relay,0,248855,23392370,0,0,0,0,23392370,0.46784739999999997,9.267648,67,316511,29752034,0,0,0,0,29752034,0.59504068,11.789104,67
1338,node-853,relay,0,258102,24261588,0,0,0,0,24261588,0.48523176,9.609808,67,299094,28114836,0,0,0,0,28114836,0.56229672,11.1296,67
1339,node-854,relay,0,292794,27522636,0,0,0,0,27522636,0.55045272,10.90024,67,395230,37151620,0,0,0,0,37151620,0.7430324,14.70912,67
1340,node-855,relay,0,327221,30758774,0,0,0,0,30758774,0.61517548,12.183152,67,332860,31288840,0,0,0,0,31288840,0.6257768,12.398976,67
1341,node-856,relay,0,258116,24262904,0,0,0,0,24262904,0.48525808,9.609056,67,370936,34867984,0,0,0,0,34867984,0.69735968,13.771376,67
1342,node-857,relay,0,1131096,106323024,0,0,0,0,106323024,2.12646048,42.118768,67,307964,28948616,0,0,0,0,28948616,0.57897232,11.454464,67
1343,node-858,relay,0,263057,24727358,0,0,0,0,24727358,0.49454716,9.794048,67,252832,23766208,0,0,0,0,23766208,0.47532416,9.42256,67
1344,node-859,relay,0,266343,25036242,0,0,0,0,25036242,0.5007248400000001,9.92264,67,362602,34084588,0,0,0,0,34084588,0.68169176,13.499904,67
1345,node-86,relay,0,303518,28530692,0,0,0,0,28530692,0.5706138399999999,11.301056,67,249956,23495864,0,0,0,0,23495864,0.46991728,9.306,67
1346,node-860,relay,0,320686,30144484,0,0,0,0,30144484,0.60288968,11.938752,67,307988,28950872,0,0,0,0,28950872,0.57901744,11.47552,67
1347,node-861,relay,0,319840,30064960,0,0,0,0,30064960,0.6012992,11.91544,67,343557,32294358,0,0,0,0,32294358,0.64588716,12.783248,67
1348,node-862,relay,0,391144,36767536,0,0,0,0,36767536,0.73535072,14.565488,67,388618,36530092,0,0,0,0,36530092,0.7306018400000001,14.476752,67
1349,node-863,relay,0,248994,23405436,0,0,0,0,23405436,0.46810872000000003,9.270656,67,343983,32334402,0,0,0,0,32334402,0.6466880399999999,12.804304,67
1350,node-864,relay,0,258883,24335002,0,0,0,0,24335002,0.48670004,9.639136,67,330299,31048106,0,0,0,0,31048106,0.6209621200000001,12.298208,67
1351,node-865,relay,0,276675,26007450,0,0,0,0,26007450,0.520149,10.301648,67,348050,32716700,0,0,0,0,32716700,0.6543340000000001,12.959216,67
1352,node-866,relay,0,267748,25168312,0,0,0,0,25168312,0.50336624,9.969264,67,303454,28524676,0,0,0,0,28524676,0.57049352,11.2988,67
1353,node-867,relay,0,267810,25174140,0,0,0,0,25174140,0.5034828,9.97152,67,285664,26852416,0,0,0,0,26852416,0.53704832,10.636288,67
1354,node-868,relay,0,267810,25174140,0,0,0,0,25174140,0.5034828,9.97152,67,392788,36922072,0,0,0,0,36922072,0.73844144,14.624896,67
1355,node-869,relay,0,267810,25174140,0,0,0,0,25174140,0.5034828,9.97152,67,267810,25174140,0,0,0,0,25174140,0.5034828,9.97152,67
1356,node-87,relay,0,240841,22639054,0,0,0,0,22639054,0.45278108000000006,8.9676,67,303518,28530692,0,0,0,0,28530692,0.5706138399999999,11.299552,67
1357,node-870,relay,0,214248,20139312,0,0,0,0,20139312,0.40278624,7.977216,67,312312,29357328,0,0,0,0,29357328,0.58714656,11.628928,67
1358,node-871,relay,0,241008,22654752,0,0,0,0,22654752,0.45309503999999995,8.973616,67,294460,27679240,0,0,0,0,27679240,0.5535848,10.96416,67
1359,node-872,relay,0,276621,26002374,0,0,0,0,26002374,0.52004748,10.299392,67,321118,30185092,0,0,0,0,30185092,0.60370184,11.9568,67
1360,node-873,relay,0,321073,30180862,0,0,0,0,30180862,0.60361724,11.954544,67,302971,28479274,0,0,0,0,28479274,0.56958548,11.28,67
1361,node-874,BP,68971512,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16875,1586250,0,0,0,0,1586250,0.031724999999999996,0.632432,67
1362,node-875,BP,68724666,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16773,1576662,0,0,0,0,1576662,0.03153324,0.629424,67
1363,node-876,BP,68602517,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16272,1529568,0,0,0,0,1529568,0.03059136,0.603104,67
1364,node-877,BP,67685310,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16703,1570082,0,0,0,0,1570082,0.03140164,0.623408,67
1365,node-878,BP,67516046,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16286,1530884,0,0,0,0,1530884,0.030617679999999998,0.60536,71
1366,node-879,BP,70186294,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17394,1635036,0,0,0,0,1635036,0.032700719999999996,0.645968,67
1367,node-88,relay,0,240550,22611700,0,0,0,0,22611700,0.45223399999999997,8.955568,67,312445,29369830,0,0,0,0,29369830,0.5873966,11.610128,67
1368,node-880,relay,0,276020,25945880,0,0,0,0,25945880,0.5189176,10.279088,67,325246,30573124,0,0,0,0,30573124,0.61146248,12.104192,67
1369,node-881,relay,0,293974,27633556,0,0,0,0,27633556,0.55267112,10.947616,67,262128,24640032,0,0,0,0,24640032,0.49280064,9.769984,67
1370,node-882,relay,0,301357,28327558,0,0,0,0,28327558,0.5665511599999999,11.221344,67,289969,27257086,0,0,0,0,27257086,0.54514172,10.789696,67
1371,node-883,relay,0,303048,28486512,0,0,0,0,28486512,0.56973024,11.284512,67,316194,29722236,0,0,0,0,29722236,0.5944447199999999,11.778576,67
1372,node-884,relay,0,258391,24288754,0,0,0,0,24288754,0.48577508,9.621088,67,315960,29700240,0,0,0,0,29700240,0.5940048,11.764288,67
1373,node-885,relay,0,285598,26846212,0,0,0,0,26846212,0.53692424,10.63328,67,378702,35597988,0,0,0,0,35597988,0.71195976,14.104512,67
1374,node-886,relay,0,258448,24294112,0,0,0,0,24294112,0.48588223999999997,9.624848,67,326285,30670790,0,0,0,0,30670790,0.6134158,12.155328,67
1375,node-887,relay,0,311253,29257782,0,0,0,0,29257782,0.58515564,11.594336,67,317620,29856280,0,0,0,0,29856280,0.5971256,11.819184,67
1376,node-888,relay,0,267154,25112476,0,0,0,0,25112476,0.50224952,9.945952,67,298685,28076390,0,0,0,0,28076390,0.5615278,11.1296,67
1377,node-889,relay,0,266358,25037652,0,0,0,0,25037652,0.50075304,9.918128,67,344268,32361192,0,0,0,0,32361192,0.6472238400000001,12.812576,67
1378,node-89,relay,0,294533,27686102,0,0,0,0,27686102,0.55372204,10.967168,67,348153,32726382,0,0,0,0,32726382,0.65452764,12.957712,67
1379,node-890,relay,0,266734,25072996,0,0,0,0,25072996,0.50145992,9.928656,67,344659,32397946,0,0,0,0,32397946,0.64795892,12.83288,67
1380,node-891,relay,0,541237,50876278,0,0,0,0,50876278,1.01752556,20.150592,67,356935,33551890,0,0,0,0,33551890,0.6710378,13.287088,67
1381,node-892,BP,52136232,8929,839326,0,0,0,0,839326,0.01678652,0.333136,67,17286,1624884,0,0,0,0,1624884,0.03249768,0.64296,67
1382,node-893,BP,52079840,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,17485,1643590,0,0,0,0,1643590,0.0328718,0.651232,67
1383,node-894,BP,51883846,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,15679,1473826,0,0,0,0,1473826,0.029476520000000003,0.588816,67
1384,node-895,BP,51534241,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17200,1616800,0,0,0,0,1616800,0.032336000000000004,0.642208,67
1385,node-896,BP,51436578,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17474,1642556,0,0,0,0,1642556,0.03285112,0.649728,67
1386,node-897,BP,18242444,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,17247,1621218,0,0,0,0,1621218,0.03242436,0.64296,67
1387,node-898,BP,18228972,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,17337,1629678,0,0,0,0,1629678,0.03259356,0.645968,67
1388,node-899,BP,21260393,8929,839326,0,0,0,0,839326,0.01678652,0.333136,67,17169,1613886,0,0,0,0,1613886,0.032277719999999996,0.636192,67
1389,node-9,relay,0,1148011,107913034,0,0,0,0,107913034,2.1582606799999997,42.746688,67,333209,31321646,0,0,0,0,31321646,0.6264329200000001,12.39296,67
1390,node-90,relay,0,258780,24325320,0,0,0,0,24325320,0.4865064,9.635376,67,339208,31885552,0,0,0,0,31885552,0.63771104,12.624576,67
1391,node-900,BP,21112385,8927,839138,0,0,0,0,839138,0.01678276,0.332384,67,16725,1572150,0,0,0,0,1572150,0.031443,0.62416,67
1392,node-901,BP,21102671,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16904,1588976,0,0,0,0,1588976,0.03177952,0.628672,67
1393,node-902,BP,21099952,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,16621,1562374,0,0,0,0,1562374,0.031247479999999998,0.626416,67
1394,node-903,BP,21012354,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16768,1576192,0,0,0,0,1576192,0.03152384,0.621904,67
1395,node-904,BP,20960316,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17038,1601572,0,0,0,0,1601572,0.03203144,0.63544,67
1396,node-905,BP,20855783,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16184,1521296,0,0,0,0,1521296,0.03042592,0.600096,71
1397,node-906,BP,20830533,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16951,1593394,0,0,0,0,1593394,0.03186788,0.629424,71
1398,node-907,BP,20776233,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16949,1593206,0,0,0,0,1593206,0.031864119999999996,0.630928,67
1399,node-908,BP,20762574,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16426,1544044,0,0,0,0,1544044,0.03088088,0.608368,67
1400,node-909,BP,20656864,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16572,1557768,0,0,0,0,1557768,0.03115536,0.618144,67
1401,node-91,relay,0,266957,25093958,0,0,0,0,25093958,0.50187916,9.936928,67,285664,26852416,0,0,0,0,26852416,0.53704832,10.636288,67
1402,node-910,BP,20618529,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16243,1526842,0,0,0,0,1526842,0.03053684,0.606864,67
1403,node-911,BP,20544491,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16354,1537276,0,0,0,0,1537276,0.030745520000000002,0.60536,235
1404,node-912,BP,20420365,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16811,1580234,0,0,0,0,1580234,0.031604679999999996,0.62792,67
1405,node-913,BP,20408306,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17015,1599410,0,0,0,0,1599410,0.0319882,0.634688,67
1406,node-914,BP,20383611,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,16787,1577978,0,0,0,0,1577978,0.03155956,0.624912,67
1407,node-915,BP,18610490,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17321,1628174,0,0,0,0,1628174,0.03256348,0.643712,67
1408,node-916,BP,18538131,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,16533,1554102,0,0,0,0,1554102,0.031082040000000002,0.614384,71
1409,node-917,BP,18340047,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17335,1629490,0,0,0,0,1629490,0.0325898,0.645216,67
1410,node-918,BP,18212574,8928,839232,0,0,0,0,839232,0.01678464,0.332384,67,17168,1613792,0,0,0,0,1613792,0.03227584,0.6392,67
1411,node-919,BP,51329749,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,17263,1622722,0,0,0,0,1622722,0.03245444,0.644464,67
1412,node-92,relay,0,276378,25979532,0,0,0,0,25979532,0.51959064,10.290368,67,348088,32720272,0,0,0,0,32720272,0.65440544,12.96072,67
1413,node-920,BP,18161563,8927,839138,0,0,0,0,839138,0.01678276,0.332384,67,17320,1628080,0,0,0,0,1628080,0.032561599999999996,0.645216,67
1414,node-921,BP,20345479,8927,839138,0,0,0,0,839138,0.01678276,0.332384,67,17175,1614450,0,0,0,0,1614450,0.032289,0.639952,67
1415,node-922,BP,20203234,8927,839138,0,0,0,0,839138,0.01678276,0.332384,67,17183,1615202,0,0,0,0,1615202,0.03230404,0.638448,67
1416,node-923,relay,0,285563,26842922,0,0,0,0,26842922,0.53685844,10.631024,67,317137,29810878,0,0,0,0,29810878,0.5962175599999999,11.801136,67
1417,node-924,relay,0,312114,29338716,0,0,0,0,29338716,0.5867743200000001,11.621408,67,335022,31492068,0,0,0,0,31492068,0.62984136,12.472672,67
1418,node-925,relay,0,267433,25138702,0,0,0,0,25138702,0.5027740399999999,9.958736,67,359971,33837274,0,0,0,0,33837274,0.67674548,13.403648,67
1419,node-926,relay,0,338546,31823324,0,0,0,0,31823324,0.63646648,12.604272,67,282056,26513264,0,0,0,0,26513264,0.53026528,10.503184,67
1420,node-927,relay,0,285081,26797614,0,0,0,0,26797614,0.53595228,10.615232,67,316515,29752410,0,0,0,0,29752410,0.5950482,11.782336,67
1421,node-928,relay,0,195261,18354534,0,0,0,0,18354534,0.36709068,7.271088,67,290494,27306436,0,0,0,0,27306436,0.54612872,10.82504,67
1422,node-929,relay,0,258648,24312912,0,0,0,0,24312912,0.48625824,9.630112,67,299518,28154692,0,0,0,0,28154692,0.5630938400000001,11.15592,67
1423,node-93,relay,0,249337,23437678,0,0,0,0,23437678,0.46875355999999996,9.282688,67,365255,34333970,0,0,0,0,34333970,0.6866794,13.601424,67
1424,node-930,relay,0,294326,27666644,0,0,0,0,27666644,0.55333288,10.95664,67,326026,30646444,0,0,0,0,30646444,0.61292888,12.132016,67
1425,node-931,relay,0,258708,24318552,0,0,0,0,24318552,0.48637104000000003,9.630112,67,315981,29702214,0,0,0,0,29702214,0.59404428,11.758272,67
1426,node-932,relay,0,285187,26807578,0,0,0,0,26807578,0.53615156,10.618992,67,342755,32218970,0,0,0,0,32218970,0.6443793999999999,12.758432,67
1427,node-933,relay,0,284911,26781634,0,0,0,0,26781634,0.53563268,10.612224,67,414244,38938936,0,0,0,0,38938936,0.7787787199999999,15.43856,67
1428,node-934,relay,0,418644,39352536,0,0,0,0,39352536,0.78705072,15.588208,67,324541,30506854,0,0,0,0,30506854,0.61013708,12.086144,67
1429,node-935,relay,0,258239,24274466,0,0,0,0,24274466,0.48548932,9.615824,67,334699,31461706,0,0,0,0,31461706,0.62923412,12.461392,67
1430,node-936,relay,0,311107,29244058,0,0,0,0,29244058,0.58488116,11.580048,67,345035,32433290,0,0,0,0,32433290,0.6486658,12.844912,67
1431,node-937,relay,0,329301,30954294,0,0,0,0,30954294,0.61908588,12.258352,67,351555,33046170,0,0,0,0,33046170,0.6609233999999999,13.080288,67
1432,node-938,relay,0,276454,25986676,0,0,0,0,25986676,0.51973352,10.294128,67,406406,38202164,0,0,0,0,38202164,0.7640432800000001,15.129488,67
1433,node-939,relay,0,239096,22475024,0,0,0,0,22475024,0.44950048000000004,8.899168,67,299615,28163810,0,0,0,0,28163810,0.5632762,11.161184,67
1434,node-94,relay,0,267641,25158254,0,0,0,0,25158254,0.50316508,9.965504,67,356932,33551608,0,0,0,0,33551608,0.67103216,13.288592,67
1435,node-940,relay,0,249068,23412392,0,0,0,0,23412392,0.46824784,9.275168,67,335068,31496392,0,0,0,0,31496392,0.62992784,12.470416,67
1436,node-941,relay,0,266786,25077884,0,0,0,0,25077884,0.50155768,9.935424,67,352764,33159816,0,0,0,0,33159816,0.66319632,13.142704,67
1437,node-942,relay,0,425948,40039112,0,0,0,0,40039112,0.8007822400000001,15.861936,67,278198,26150612,0,0,0,0,26150612,0.52301224,10.363312,67
1438,node-943,relay,0,258471,24296274,0,0,0,0,24296274,0.48592548,9.624096,67,378913,35617822,0,0,0,0,35617822,0.71235644,14.1,67
1439,node-944,relay,0,213642,20082348,0,0,0,0,20082348,0.40164696,7.955408,67,298907,28097258,0,0,0,0,28097258,0.56194516,11.128848,67
1440,node-945,relay,0,427586,40193084,0,0,0,0,40193084,0.80386168,15.91984,67,316968,29794992,0,0,0,0,29794992,0.59589984,11.809408,67
1441,node-946,relay,0,258569,24305486,0,0,0,0,24305486,0.48610971999999997,9.627104,67,326252,30667688,0,0,0,0,30667688,0.61335376,12.147808,67
1442,node-947,relay,0,249916,23492104,0,0,0,0,23492104,0.46984208000000005,9.305248,67,360765,33911910,0,0,0,0,33911910,0.6782382,13.424704,67
1443,node-948,relay,0,267538,25148572,0,0,0,0,25148572,0.50297144,9.960992,67,370476,34824744,0,0,0,0,34824744,0.69649488,13.794688,67
1444,node-949,relay,0,276525,25993350,0,0,0,0,25993350,0.519867,10.295632,67,307410,28896540,0,0,0,0,28896540,0.5779308000000001,11.443184,67
1445,node-95,BP,73894638,8927,839138,0,0,0,0,839138,0.01678276,0.332384,67,17076,1605144,0,0,0,0,1605144,0.03210288,0.636192,67
1446,node-950,relay,0,240759,22631346,0,0,0,0,22631346,0.45262692,8.96384,67,299636,28165784,0,0,0,0,28165784,0.56331568,11.15216,67
1447,node-951,relay,0,231545,21765230,0,0,0,0,21765230,0.4353046,8.62168,67,299650,28167100,0,0,0,0,28167100,0.563342,11.146144,67
1448,node-952,relay,0,241029,22656726,0,0,0,0,22656726,0.45313452,8.974368,67,299313,28135422,0,0,0,0,28135422,0.56270844,11.141632,67
1449,node-953,relay,0,258830,24330020,0,0,0,0,24330020,0.48660040000000004,9.63688,67,325877,30632438,0,0,0,0,30632438,0.61264876,12.126752,67
1450,node-954,relay,0,248949,23401206,0,0,0,0,23401206,0.46802412,9.267648,67,298818,28088892,0,0,0,0,28088892,0.56177784,11.087488,67
1451,node-955,relay,0,318886,29975284,0,0,0,0,29975284,0.5995056799999999,11.872576,67,333227,31323338,0,0,0,0,31323338,0.62646676,12.411008,67
1452,node-956,relay,0,256729,24132526,0,0,0,0,24132526,0.48265051999999997,9.563936,67,326834,30722396,0,0,0,0,30722396,0.61444792,12.16736,67
1453,node-957,relay,0,255596,24026024,0,0,0,0,24026024,0.48052047999999997,9.515808,67,279290,26253260,0,0,0,0,26253260,0.5250652,10.398656,67
1454,node-958,relay,0,284750,26766500,0,0,0,0,26766500,0.53533,10.600944,67,343118,32253092,0,0,0,0,32253092,0.64506184,12.777984,67
1455,node-959,relay,0,249233,23427902,0,0,0,0,23427902,0.46855804,9.281184,67,343243,32264842,0,0,0,0,32264842,0.64529684,12.771216,67
1456,node-96,relay,0,285203,26809082,0,0,0,0,26809082,0.53618164,10.618992,67,280787,26393978,0,0,0,0,26393978,0.52787956,10.455056,67
1457,node-960,relay,0,293536,27592384,0,0,0,0,27592384,0.55184768,10.929568,67,343126,32253844,0,0,0,0,32253844,0.64507688,12.771216,67
1458,node-961,relay,0,276053,25948982,0,0,0,0,25948982,0.51897964,10.27608,67,289911,27251634,0,0,0,0,27251634,0.5450326799999999,10.790448,67
